89.900002,-1.200000,3.000000,-0.001146,0.000516,0.100066
89.900002,-1.200000,3.000000,-0.001136,0.000392,0.099986
90.000000,-1.200000,3.000000,-0.001173,0.000231,0.099947
90.000000,-1.200000,3.000000,-0.001173,0.000231,0.099947
90.000000,-1.200000,3.000000,-0.001238,0.000134,0.099904
90.000000,-1.200000,3.000000,-0.001380,-0.000011,0.099841
90.000000,-1.200000,3.000000,-0.001380,-0.000011,0.099841
90.000000,-1.200000,3.000000,-0.001380,-0.000011,0.099841
90.000000,-1.200000,3.000000,-0.001437,-0.000064,0.099816
90.000000,-1.200000,3.000000,-0.001437,-0.000064,0.099816
90.000000,-1.200000,3.000000,-0.001486,-0.000115,0.099795
90.000000,-1.200000,3.000000,-0.001552,-0.000170,0.099770
90.000000,-1.200000,3.000000,-0.001552,-0.000170,0.099770
90.000000,-1.200000,3.000000,-0.001607,-0.000204,0.099745
90.000000,-1.200000,3.000000,-0.001607,-0.000204,0.099745
90.000000,-1.200000,3.000000,-0.001666,-0.000241,0.099719
90.000000,-1.200000,3.000000,-0.001666,-0.000241,0.099719
90.000000,-1.200000,3.000000,-0.001716,-0.000272,0.099692
90.000000,-1.200000,3.000000,-0.001716,-0.000272,0.099692
90.000000,-1.200000,3.000000,-0.001763,-0.000304,0.099663
90.000000,-1.200000,3.000000,-0.001763,-0.000304,0.099663
90.000000,-1.200000,3.000000,-0.001805,-0.000325,0.099634
90.000000,-1.200000,3.000000,-0.001805,-0.000325,0.099634
90.000000,-1.200000,3.000000,-0.001861,-0.000344,0.099593
90.000000,-1.200000,3.000000,-0.001908,-0.000345,0.099564
90.000000,-1.200000,3.000000,-0.001908,-0.000345,0.099564
90.000000,-1.200000,3.000000,-0.001954,-0.000333,0.099546
90.000000,-1.200000,3.000000,-0.001954,-0.000333,0.099546
90.000000,-1.200000,3.000000,-0.002001,-0.000317,0.099532
90.000000,-1.200000,3.000000,-0.002001,-0.000317,0.099532
90.000000,-1.200000,3.000000,-0.002043,-0.000305,0.099521
90.000000,-1.200000,3.000000,-0.002043,-0.000305,0.099521
90.000000,-1.200000,3.000000,-0.002092,-0.000293,0.099522
90.000000,-1.200000,3.000000,-0.002113,-0.000286,0.099526
90.000000,-1.200000,3.000000,-0.002113,-0.000286,0.099526
90.000000,-1.200000,3.000000,-0.002125,-0.000283,0.099533
90.000000,-1.200000,3.000000,-0.002125,-0.000283,0.099533
90.000000,-1.200000,3.000000,-0.002128,-0.000283,0.099548
90.000000,-1.200000,3.000000,-0.002124,-0.000280,0.099574
90.000000,-1.200000,3.000000,-0.002124,-0.000280,0.099574
90.000000,-1.200000,3.000000,-0.002122,-0.000268,0.099611
90.000000,-1.200000,3.000000,-0.002122,-0.000268,0.099611
90.000000,-1.200000,3.000000,-0.002110,-0.000251,0.099644
90.000000,-1.200000,3.000000,-0.002110,-0.000251,0.099644
90.000000,-1.200000,3.000000,-0.002110,-0.000251,0.099644
90.000000,-1.200000,3.000000,-0.002088,-0.000221,0.099679
90.000000,-1.200000,3.000000,-0.002088,-0.000221,0.099679
90.000000,-1.200000,3.000000,-0.002063,-0.000190,0.099698
90.000000,-1.200000,3.000000,-0.002032,-0.000157,0.099717
90.000000,-1.200000,3.000000,-0.002032,-0.000157,0.099717
90.000000,-1.200000,3.000000,-0.001986,-0.000123,0.099736
90.000000,-1.200000,3.000000,-0.001986,-0.000123,0.099736
90.000000,-1.200000,3.000000,-0.001940,-0.000096,0.099755
90.000000,-1.200000,3.000000,-0.001940,-0.000096,0.099755
90.000000,-1.200000,3.000000,-0.001891,-0.000068,0.099787
90.000000,-1.200000,3.000000,-0.001870,-0.000056,0.099810
90.000000,-1.200000,3.000000,-0.001842,-0.000048,0.099831
90.000000,-1.200000,3.000000,-0.001842,-0.000048,0.099831
90.000000,-1.200000,3.000000,-0.001817,-0.000044,0.099857
90.000000,-1.200000,3.000000,-0.001817,-0.000044,0.099857
90.000000,-1.200000,3.000000,-0.001798,-0.000048,0.099880
90.000000,-1.200000,3.000000,-0.001782,-0.000059,0.099911
90.000000,-1.200000,3.000000,-0.001769,-0.000086,0.099947
90.000000,-1.200000,3.000000,-0.001769,-0.000086,0.099947
90.000000,-1.200000,3.000000,-0.001768,-0.000112,0.099981
90.000000,-1.200000,3.000000,-0.001767,-0.000141,0.100015
90.000000,-1.200000,3.000000,-0.001767,-0.000141,0.100015
90.000000,-1.200000,3.000000,-0.001770,-0.000173,0.100035
90.000000,-1.200000,3.000000,-0.001770,-0.000173,0.100035
90.000000,-1.200000,3.000000,-0.001772,-0.000200,0.100052
90.000000,-1.200000,3.000000,-0.001778,-0.000227,0.100078
90.000000,-1.200000,3.000000,-0.001778,-0.000227,0.100078
90.000000,-1.200000,3.000000,-0.001790,-0.000246,0.100107
90.000000,-1.200000,3.000000,-0.001790,-0.000246,0.100107
90.000000,-1.200000,3.000000,-0.001805,-0.000251,0.100136
90.000000,-1.200000,3.000000,-0.001805,-0.000251,0.100136
90.000000,-1.200000,3.000000,-0.001815,-0.000250,0.100185
90.000000,-1.200000,3.000000,-0.001815,-0.000250,0.100185
90.000000,-1.200000,3.000000,-0.001816,-0.000251,0.100225
90.000000,-1.200000,3.000000,-0.001816,-0.000251,0.100225
90.000000,-1.200000,3.000000,-0.001824,-0.000247,0.100256
90.000000,-1.200000,3.000000,-0.001824,-0.000247,0.100256
90.000000,-1.200000,3.000000,-0.001835,-0.000242,0.100279
90.000000,-1.200000,3.000000,-0.001835,-0.000242,0.100279
90.000000,-1.200000,3.000000,-0.001860,-0.000237,0.100301
90.000000,-1.200000,3.000000,-0.001892,-0.000240,0.100316
90.000000,-1.200000,3.000000,-0.001892,-0.000240,0.100316
90.000000,-1.200000,3.000000,-0.001923,-0.000251,0.100327
90.000000,-1.200000,3.000000,-0.001955,-0.000273,0.100327
89.900002,-1.200000,3.000000,-0.001955,-0.000273,0.100327
89.900002,-1.200000,3.000000,-0.001978,-0.000292,0.100327
90.000000,-1.200000,3.000000,-0.001978,-0.000292,0.100327
89.900002,-1.200000,3.000000,-0.001978,-0.000292,0.100327
89.900002,-1.200000,3.000000,-0.001997,-0.000311,0.100322
90.000000,-1.200000,3.000000,-0.001997,-0.000311,0.100322
89.900002,-1.200000,3.000000,-0.002024,-0.000340,0.100314
89.900002,-1.200000,3.000000,-0.002024,-0.000340,0.100314
90.000000,-1.200000,3.000000,-0.002058,-0.000395,0.100306
89.900002,-1.200000,3.000000,-0.002086,-0.000446,0.100290
89.900002,-1.200000,3.000000,-0.002086,-0.000446,0.100290
89.900002,-1.200000,3.000000,-0.002119,-0.000503,0.100269
89.900002,-1.200000,3.000000,-0.002119,-0.000503,0.100269
90.000000,-1.200000,3.000000,-0.002156,-0.000562,0.100246
89.900002,-1.200000,3.000000,-0.002156,-0.000562,0.100246
89.900002,-1.200000,3.000000,-0.002191,-0.000620,0.100219
89.900002,-1.200000,3.000000,-0.002191,-0.000620,0.100219
89.900002,-1.200000,3.000000,-0.002225,-0.000680,0.100188
89.900002,-1.200000,3.000000,-0.002225,-0.000680,0.100188
89.900002,-1.200000,3.000000,-0.002272,-0.000751,0.100153
89.900002,-1.200000,3.000000,-0.002314,-0.000803,0.100128
89.900002,-1.200000,3.000000,-0.002314,-0.000803,0.100128
89.900002,-1.200000,3.000000,-0.002355,-0.000855,0.100103
89.900002,-1.200000,3.000000,-0.002405,-0.000915,0.100083
89.900002,-1.200000,3.000000,-0.002448,-0.000975,0.100064
89.900002,-1.200000,3.000000,-0.002448,-0.000975,0.100064
89.900002,-1.200000,3.000000,-0.002493,-0.001026,0.100048
89.900002,-1.200000,3.000000,-0.002538,-0.001074,0.100030
90.000000,-1.200000,3.000000,-0.002575,-0.001108,0.100019
89.900002,-1.200000,3.000000,-0.002606,-0.001131,0.100008
89.900002,-1.200000,3.000000,-0.002606,-0.001131,0.100008
89.900002,-1.200000,3.000000,-0.002640,-0.001145,0.099994
89.900002,-1.200000,3.000000,-0.002640,-0.001145,0.099994
89.900002,-1.200000,3.000000,-0.002680,-0.001148,0.099982
89.900002,-1.200000,3.000000,-0.002720,-0.001145,0.099977
89.900002,-1.200000,3.000000,-0.002720,-0.001145,0.099977
89.900002,-1.200000,3.000000,-0.002767,-0.001134,0.099968
90.000000,-1.200000,3.000000,-0.002813,-0.001112,0.099958
90.000000,-1.200000,3.000000,-0.002857,-0.001083,0.099945
90.000000,-1.200000,3.000000,-0.002896,-0.001048,0.099932
89.900002,-1.200000,3.000000,-0.002930,-0.000998,0.099912
90.000000,-1.200000,3.000000,-0.002960,-0.000939,0.099887
89.900002,-1.200000,3.000000,-0.002960,-0.000939,0.099887
89.900002,-1.200000,3.000000,-0.002982,-0.000865,0.099859
89.900002,-1.200000,3.000000,-0.002982,-0.000865,0.099859
90.000000,-1.200000,3.000000,-0.002998,-0.000756,0.099820
89.900002,-1.200000,3.000000,-0.003010,-0.000673,0.099787
90.000000,-1.200000,3.000000,-0.003010,-0.000673,0.099787
89.900002,-1.200000,3.000000,-0.003016,-0.000577,0.099754
90.000000,-1.200000,3.000000,-0.003018,-0.000467,0.099722
89.900002,-1.200000,3.000000,-0.003014,-0.000336,0.099684
